URL,Name,Head Synonym,Compound Name,CAS Number,Molecular Weight,Formula,Appearance,Assay,Specific Gravity,Refractive Index,Melting Point,Boiling Point,Flash Point,Odor Type,Odor Strength,Threshold,Description,Source,Soluble In,Insoluble In
https://www.thegoodscentscompany.com/data/rw1000131.html,acetophenone,1-phenyl-1-ethanone,1-phenylethanone,98-86-2,120.15096000,C8 H8 O,colorless to pale yellow clear liquid but solid at low temps (est),98.00 to 100.00,1.02500 to 1.03200 @  25.00 °C.,1.53300 to 1.53600 @  20.00 °C.,19.00 to   20.00 °C. @  760.00 mm Hg,"202.00 to  203.00 °C. @  760.00 mm Hg, 114.00 to  115.00 °C. @   50.00 mm Hg",179.00 °F. TCC (   81.67 °C. ),floral,"high ,recommend smelling in a 1.00 % solution or less",at 1.00 % in dipropylene glycol.,sweet pungent hawthorn mimosa almond acacia chemical,"Luebke, William  tgsc, (1983)","chloroform; diethyl phthalate; essential oils; ether; ethyl alcohol, 5 volumes of 50% alcohol; glycerol; kerosene; paraffin oil; propylene glycol; solvent for cellulose ethers, esters and resins; water, 4484 mg/L @ 25 °C (est); water, 6130 mg/L @ 25 °C (exp)",water; glycerin
https://www.thegoodscentscompany.com/data/rw1021051.html,allyl heptanoate,"heptanoic acid, 2-propenyl ester",prop-2-enyl heptanoate,142-19-8,170.25186000,C10 H18 O2,colorless to pale yellow clear liquid (est),99.00 to 100.00,0.88000 to 0.88500 @  25.00 °C.,1.42600 to 1.43000 @  20.00 °C.,Tidak ditemukan,210.00 to  212.00 °C. @  760.00 mm Hg,180.00 °F. TCC (   82.22 °C. ),fruity,medium,at 100.00 %.,sweet pineapple fruity waxy banana fusel cognac,"Luebke, William  tgsc, (1990)","alcohol; water, 63 mg/L @ 20 °C (exp)",water
https://www.thegoodscentscompany.com/data/rw1000731.html,allyl hexanoate,allyl caproate,prop-2-enyl hexanoate,123-68-2,156.22492000,C9 H16 O2,colorless to pale yellow clear liquid (est),99.00 to  99.90,0.88400 to 0.89200 @  20.00 °C.,1.42200 to 1.42600 @  20.00 °C.,Tidak ditemukan,"185.00 °C. @  760.00 mm Hg, 75.00 to   76.00 °C. @   15.00 mm Hg",151.00 °F. TCC (   66.00 °C. ),fruity,"high ,recommend smelling in a 10.00 % solution or less",at 10.00 % in dipropylene glycol.,sweet fruity pineapple tropical ethereal rum arrack fatty cognac,"Luebke, William  tgsc, (1986)","benzyl alcohol; ethyl alcohol, 1:2 in 80% alcohol; fixed oils; paraffin oil; water, 136.1 mg/L @ 25 °C (est)",propylene glycol
https://www.thegoodscentscompany.com/data/rw1011952.html,alpha-ionone,"3-buten-2-one, 4-(2,6,6-trimethyl-2-cyclohexen-1-yl)-, (3E)-","(E)-4-(2,6,6-trimethyl-1-cyclohex-2-enyl)but-3-en-2-one",127-41-3,192.30160000,C13 H20 O,colorless to pale yellow clear liquid (est),85.00 to 100.00 sum of isomers,0.92800 to 0.93600 @  20.00 °C.,1.49700 to 1.50200 @  20.00 °C.,Tidak ditemukan,"131.00 °C. @   13.00 mm Hg, 237.00 to  238.00 °C. @  760.00 mm Hg",> 230.00 °F. TCC ( > 110.00 °C. ),floral,"medium ,recommend smelling in a 10.00 % solution or less",at 10.00 % in dipropylene glycol.,sweet woody floral violet orris tropical fruity,"Luebke, William  tgsc, (1983)","alcohol; dipropylene glycol; fixed oils; paraffin oil; water, 1.00E+06 mg/L @ 25 °C (exp)",glycerin
https://www.thegoodscentscompany.com/data/rw1009891.html,alpha-phellandrene,"p-mentha-1,5-diene","2-methyl-5-propan-2-ylcyclohexa-1,3-diene",99-83-2,136.23752000,C10 H16,colorless to pale yellow clear liquid (est),95.00 to 100.00,0.83500 to 0.86500 @  25.00 °C.,1.47100 to 1.47700 @  20.00 °C.,Tidak ditemukan,"175.00 to  176.00 °C. @  760.00 mm Hg, 93.00 to   94.00 °C. @   50.00 mm Hg",117.00 °F. TCC (   47.22 °C. ),terpenic,"medium ,recommend smelling in a 10.00 % solution or less",at 10.00 % in dipropylene glycol.,citrus herbal terpene green woody peppery,"Luebke, William  tgsc, (1985)","alcohol; water, 2.862 mg/L @ 25 °C (est)",water
https://www.thegoodscentscompany.com/data/rw1006351.html,alpha-pinene,DL-pin-2(3)-ene,"4,7,7-trimethylbicyclo[3.1.1]hept-3-ene",80-56-8,136.23752000,C10 H16,colorless to pale yellow clear liquid (est),97.00 to 100.00 sum of isomers,0.85400 to 0.86200 @  20.00 °C.,1.46400 @  25.00 °C.,-64.00 to  -62.00 °C. @  760.00 mm Hg,"155.00 to  156.00 °C. @  760.00 mm Hg, 72.00 to   73.00 °C. @   50.00 mm Hg",90.00 °F. TCC (   32.22 °C. ),herbal,"high ,recommend smelling in a 10.00 % solution or less",at 10.00 % in dipropylene glycol.,fresh camphor sweet pine earthy woody,"Luebke, William  tgsc, (1986)","alcohol; fixed oils; water, 2.49 mg/L @ 25 °C (exp)",water
https://www.thegoodscentscompany.com/data/rw1016031.html,alpha-terpinene,"p-mentha-1,3-diene","1-methyl-4-propan-2-ylcyclohexa-1,3-diene",99-86-5,136.23752000,C10 H16,colorless to pale yellow clear oily liquid (est),89.00 to 100.00,0.83300 to 0.83800 @  25.00 °C.,1.47500 to 1.48000 @  20.00 °C.,Tidak ditemukan,173.00 to  175.00 °C. @  760.00 mm Hg,115.00 °F. TCC (   46.11 °C. ),woody,"medium ,recommend smelling in a 10.00 % solution or less",at 10.00 % in dipropylene glycol.,woody terpene lemon herbal medicinal citrus,"Luebke, William  tgsc, (1986)","alcohol; fixed oils; water, 5.915 mg/L @ 25 °C (est)",water
https://www.thegoodscentscompany.com/data/rw1011252.html,alpha-terpineol,2-(4-methyl-3-cyclohexen-1-yl)-2-propanol,2-(4-methyl-1-cyclohex-3-enyl)propan-2-ol,98-55-5,154.25266000,C10 H18 O,colorless viscous liquid to solid (est),96.00 to 100.00 sum of isomers,0.93000 to 0.93600 @  25.00 °C.,1.47400 to 1.48600 @  20.00 °C.,40.00 to   41.00 °C. @  760.00 mm Hg,"214.00 to  218.00 °C. @  760.00 mm Hg, 136.00 to  137.00 °C. @   50.00 mm Hg",191.00 °F. TCC (   88.33 °C. ),terpenic,medium,at 100.00 %.,pine terpene lilac citrus woody floral,,"alcohol; kerosene; paraffin oil; water, 710 mg/L @ 25 °C (exp)",water
https://www.thegoodscentscompany.com/data/rw1011272.html,alpha-terpinyl acetate,2-(4-methyl-3-cyclohexen-1-yl)-2-propanyl acetate,2-(4-methyl-1-cyclohex-3-enyl)propan-2-yl acetate,80-26-2,196.28980000,C12 H20 O2,colorless clear liquid (est),96.00 to 100.00 sum of isomers,0.95500 to 0.96300 @  20.00 °C.,1.46300 to 1.46700 @  20.00 °C.,Tidak ditemukan,220.00 °C. @  760.00 mm Hg,211.00 °F. TCC (   99.44 °C. ),herbal,medium,at 100.00 %.,herbal bergamot lavender lime citrus,"Luebke, William  tgsc, (1981)","alcohol; fixed oils; kerosene; paraffin oil; propylene glycol; water, 18.97 mg/L @ 25 °C (est)",water
https://www.thegoodscentscompany.com/data/ab1029391.html,ambrette seed absolute,abelmoschus moschatus seed absolute,hibiscus abelmoschus l. seed absolute,84455-19-6,Tidak ditemukan,Tidak ditemukan,pale yellow clear liquid (est),99.00 to 100.00,0.89800 to 0.90000 @  25.00 °C.,1.47000 to 1.47500 @  20.00 °C.,Tidak ditemukan,298.00 °C. @  755.00 mm Hg,188.00 °F. TCC (   86.67 °C. ),amber,"medium ,recommend smelling in a 10.00 % solution or less",at 10.00 % in dipropylene glycol.,dry woody musk amber hay tobacco,"Luebke, William  tgsc, (1983)",alcohol,water
