URL,Name,Head Synonym,Compound Name,CAS Number,Molecular Weight,Formula,Appearance,Assay,Specific Gravity,Refractive Index,Melting Point,Boiling Point,Flash Point,Odor Type,Odor Strength,Threshold,Description,Source,Soluble In,Insoluble In
https://www.thegoodscentscompany.com/data/rw1017151.html,gamma-heptalactone,"heptano-1,4-lactone",5-propyloxolan-2-one,105-21-5,128.17104000,C7 H12 O2,colorless clear oily liquid (est),98.00 to 100.00,0.99700 to 1.00400 @  25.00 °C.,1.43900 to 1.44500 @  20.00 °C.,Tidak ditemukan,"61.00 to   62.00 °C. @    2.00 mm Hg, 100.00 to  106.00 °C. @    7.00 mm Hg",> 230.00 °F. TCC ( > 110.00 °C. ),coconut,"medium ,recommend smelling in a 10.00 % solution or less",at 10.00 % in dipropylene glycol.,sweet coconut nutty caramel tonka hay,"Luebke, William  tgsc, (1990)","alcohol; fixed oils; water, slightly; water, 1.088e+004 mg/L @ 25 °C (est)",water
https://www.thegoodscentscompany.com/data/rw1000531.html,gamma-nonalactone (aldehyde C-18 (so-called)),"nonano-1,4-lactone",5-pentyloxolan-2-one,104-61-0,156.22492000,C9 H16 O2,colorless to pale yellow clear oily liquid (est),98.00 to 100.00,0.96000 to 0.97000 @  20.00 °C.,1.44600 to 1.44900 @  20.00 °C.,Tidak ditemukan,"243.00 °C. @  760.00 mm Hg, 121.00 to  122.00 °C. @    6.00 mm Hg",235.00 °F. TCC (  113.00 °C. ),coconut,medium,at 100.00 %.,coconut creamy waxy sweet buttery oily,"Luebke, William  tgsc, (1982)","benzyl alcohol; dipropylene glycol; ethyl alcohol, 1:2 in 60% alcohol; ethyl alcohol, 1:5 in 50% alcohol; fixed oils; paraffin oil; propylene glycol; water, 1201 mg/L @ 25 °C (est)",Tidak ditemukan
https://www.thegoodscentscompany.com/data/rw1006542.html,gamma-octalactone,"octano-1,4-lactone",5-butyloxolan-2-one,104-50-7,142.19798000,C8 H14 O2,colorless to pale yellow clear liquid (est),97.00 to 100.00,0.97000 to 0.98000 @  25.00 °C.,1.44300 to 1.44700 @  20.00 °C.,Tidak ditemukan,"234.00 °C. @  760.00 mm Hg, 132.00 to  133.00 °C. @   20.00 mm Hg",230.00 °F. TCC (  110.00 °C. ),coconut,"medium ,recommend smelling in a 10.00 % solution or less",at 10.00 % in dipropylene glycol.,sweet coconut waxy creamy tonka dairy fatty,"Luebke, William  tgsc, (1998)","alcohol; dipropylene glycol; water, slightly; water, 3632 mg/L @ 25 °C (est)",water
https://www.thegoodscentscompany.com/data/rw1000822.html,gamma-undecalactone (aldehyde C-14 (so-called)),"undecano-1,4-lactone",5-heptyloxolan-2-one,104-67-6,184.27880000,C11 H20 O2,colorless to pale yellow clear oily liquid (est),99.00 to 100.00,0.94200 to 0.94800 @  20.00 °C.,1.44900 to 1.45400 @  20.00 °C.,Tidak ditemukan,"164.00 to  166.00 °C. @   13.00 mm Hg, 297.00 °C. @  760.00 mm Hg",200.00 °F. TCC (   93.33 °C. ),fruity,medium,at 100.00 %.,fruity peach creamy fatty lactonic apricot ketonic coconut,"Luebke, William  tgsc, (1981)","alkali; benzyl alcohol; benzyl benzoate; dipropylene glycol; ethyl alcohol, 1:2 in 70% alcohol; ethyl alcohol, 4.5 vol. 60% alcohol; fixed oils; paraffin oil; propylene glycol; water, slightly; water, 128.3 mg/L @ 25 °C (est)",water; glycerin
https://www.thegoodscentscompany.com/data/rw1006992.html,geraniol,"trans-3,7-dimethyl-2,7-octadien-1-ol","(2E)-3,7-dimethylocta-2,6-dien-1-ol",106-24-1,154.25266000,C10 H18 O,colorless clear liquid (est),88.00 to 100.00 sum of isomers,0.86800 to 0.87600 @  20.00 °C.,1.46900 to 1.48200 @  20.00 °C.,-16.00 to  -14.00 °C. @  760.00 mm Hg,"229.00 to  230.00 °C. @  760.00 mm Hg, 111.00 to  112.00 °C. @   10.00 mm Hg",226.00 °F. TCC (  108.00 °C. ),floral,medium,at 100.00 %.,sweet floral fruity rose waxy citrus,"Luebke, William  tgsc, (1981)","alcohol; fixed oils; kerosene; paraffin oil; propylene glycol; water, 100 mg/L @ 25 °C (exp)",glycerin
https://www.thegoodscentscompany.com/data/es1005471.html,geranium oil egypt,pelargonium graveolens stem leaf oil egypt,pelargonium graveolens stem leaf oil,8000-46-2,Tidak ditemukan,Tidak ditemukan,pale yellow clear liquid (est),Tidak ditemukan,0.88700 to 0.89200 @  25.00 °C.,1.46600 to 1.47000 @  20.00 °C.,Tidak ditemukan,Tidak ditemukan,165.00 °F. TCC (   73.89 °C. ),floral,medium,at 100.00 %.,fresh rose geranium sweet green herbal dill,"Luebke, William  tgsc, (1989)","alcohol; water, 0.3194 mg/L @ 25 °C (est)",water
https://www.thegoodscentscompany.com/data/rw1030092.html,geranyl acetate,"trans-3,7-dimethyl-2,6-octadien-1-yl ethanoate","[(2E)-3,7-dimethylocta-2,6-dienyl] acetate",105-87-3,196.28980000,C12 H20 O2,colorless clear liquid (est),98.15,0.90000 to 0.91400 @  25.00 °C.,1.45800 to 1.46400 @  20.00 °C.,Tidak ditemukan,"240.00 to  245.00 °C. @  760.00 mm Hg, 127.00 to  129.00 °C. @   22.00 mm Hg",219.00 °F. TCC (  104.00 °C. ),floral,medium,at 100.00 %.,floral rose lavender green waxy,"Luebke, William  tgsc, (1982)","alcohol; fixed oils; paraffin oil; propylene glycol, slightly; water, 18.24 mg/L @ 25 °C (est)",water; glycerin
https://www.thegoodscentscompany.com/data/es1005611.html,ginger root oil cochin,zingiber officinale root oil cochin,zingiber officinale rosc. root oil,8007-08-7,Tidak ditemukan,Tidak ditemukan,pale yellow to yellow clear liquid (est),Tidak ditemukan,0.87000 to 1.50000 @  25.00 °C.,1.49000 to 1.89200 @  20.00 °C.,Tidak ditemukan,254.00 °C. @  760.00 mm Hg,130.00 °F. TCC (   54.44 °C. ),spicy,medium,at 100.00 %.,citrus spicy terpenic herbal woody,"Luebke, William  tgsc, (1999)","alcohol; fixed oils; paraffin oil; water, 204.9 mg/L @ 25 °C (est)",water; glycerin; propylene glycol
https://www.thegoodscentscompany.com/data/es1651151.html,grapefruit oil,citrus paradisi peel oil,citrus paradisi macf. oil,8016-20-4,Tidak ditemukan,Tidak ditemukan,yellowish to reddish yellow clear liquid (est),Tidak ditemukan,0.84800 to 0.85600 @  25.00 °C.,1.47300 to 1.47900 @  20.00 °C.,Tidak ditemukan,171.00 °C. @  760.00 mm Hg,111.00 °F. TCC (   43.89 °C. ),citrus,medium,at 100.00 %.,sweet dry citrus bitter aldehydic terpenic fruity tropical orange,,"alcohol; water, 4.581 mg/L @ 25 °C (est)",water
https://www.thegoodscentscompany.com/data/rw1005101.html,2-methoxy-4-vinyl phenol,2-methoxy-4-vinylphenol,4-ethenyl-2-methoxyphenol,7786-61-0,150.17710000,C9 H10 O2,colorless to yellow clear liquid (est),98.00 to 100.00,1.10500 to 1.11500 @  20.00 °C.,1.57000 to 1.58400 @  20.00 °C.,25.00 to   29.00 °C. @  760.00 mm Hg,"224.00 °C. @  760.00 mm Hg, 100.00 °C. @    5.00 mm Hg",> 230.00 °F. TCC ( > 110.00 °C. ),spicy,"high ,recommend smelling in a 0.10 % solution or less",at 0.10 % in dipropylene glycol.,sweet spicy clove carnation phenolic peppery smoky woody powdery,"Luebke, William  tgsc, (2021)","alcohol; water, 926 mg/L @ 25 °C (est)",Tidak ditemukan
